#Frame      Dih_00161 Dih_00162 Dih_00163 Dih_00164 Dih_00165
     193     -28.5336 15.1004 0.2157 -16.2781 29.1649
     194     -14.0656 20.5881 -18.2317 11.2156 1.9677
     195     -19.9373 32.3298 -31.8529 21.1627 -0.6707
     196     -14.1349 30.0692 -31.4285 23.0894 -6.4551
     197     -23.6999 31.2098 -24.9154 11.8159 7.2360
     198     -25.7615 37.8094 -34.6248 20.4506 3.3452
     199     -21.2551 38.8209 -40.4484 30.0143 -5.5597
     200     -14.9055 28.7630 -30.2524 23.0218 -5.1346
     201     -34.4510 36.9079 -27.5813 8.4408 16.5310
     202     -22.2188 30.4090 -27.9787 15.5909 4.8901
     203     -26.2370 34.4578 -29.0382 13.6564 7.6095
     204     -23.7635 28.0396 -22.2658 10.0404 8.9371
     205     -26.5485 32.1058 -23.0536 9.9846 9.5677
     206     -34.3148 37.1505 -25.8517 6.8992 18.4190
     207     -23.3572 36.3813 -35.0177 24.0331 -0.0605
     208     -12.4047 28.2765 -30.4973 24.9014 -8.6442
     209     -18.4639 28.0272 -25.9943 17.5604 -0.3859
     210     -35.3274 44.4892 -34.9735 17.2200 11.1053
     211     -31.6641 37.1503 -27.1492 10.2770 13.2707
     212     -30.9806 37.9776 -26.1313 8.6276 12.5028
     213     -19.8788 30.1080 -27.6241 17.9554 0.5185
     214     -15.7941 31.7582 -32.5096 25.8378 -7.2608
     215      -8.8040 24.3584 -28.9766 25.6758 -10.3628
     216     -15.7995 30.3016 -30.0180 20.5361 -2.1453
     217     -27.1447 39.3799 -35.8766 22.0662 4.2553
     218     -28.7174 38.4831 -35.1020 19.5533 6.3530
     219      -7.6031 18.3919 -20.5213 16.3988 -5.7272
     220     -26.8388 36.5967 -32.3496 16.6866 5.6079
     221     -25.6949 33.0070 -24.9551 10.2976 10.2711
     222     -23.1727 34.4456 -32.7431 19.6802 1.2385
     223     -34.9667 32.2610 -17.6516 -2.2196 22.3500
     224     -26.1475 31.3747 -22.3631 7.9562 10.6534
     225     -23.4999 35.7085 -30.9741 18.5054 2.7653
     226     -31.4861 25.7986 -10.5372 -6.5712 22.8236
     227     -29.4169 19.6863 -2.4922 -13.9313 26.3360
     228     -28.3359 29.0848 -17.7176 0.7019 17.9303
     229     -10.2623 14.9526 -12.9732 7.2390 1.8858
     230     -18.5808 32.9200 -31.7446 23.0188 -3.2323
     231      -3.4475 18.6277 -25.8168 23.3765 -13.3790
     232     -25.9770 34.3095 -31.2591 17.2832 5.1667
     233     -11.1219 22.4687 -26.3726 22.0697 -5.9648
     234     -39.2370 36.2626 -22.6968 1.4661 23.7637
     235      -5.2635 22.8294 -28.4932 26.2178 -14.1422
     236     -20.7113 25.8940 -19.2757 8.3908 6.6498
     237      -4.5024 1.9332 1.0066 -3.7425 5.0901
     238      -6.1381 25.0740 -32.8929 30.1685 -14.7060
     239      -4.7489 21.1883 -27.1127 25.8398 -13.3644
     240     -27.5061 36.8422 -30.9133 16.3093 7.7973
     241     -21.5175 27.1935 -20.5174 10.4726 6.8139
     242     -33.4186 37.5847 -27.0639 6.8860 16.2821
     243     -34.1184 39.4655 -30.2070 12.0815 13.2069
     244     -42.5218 52.5664 -39.1256 15.2680 16.9923
     245     -32.6533 44.8990 -37.4244 21.6843 5.6620
     246     -36.9663 48.3900 -39.9072 20.1515 11.4598
     247     -36.5330 43.5764 -30.8059 12.1648 13.3743
     248     -37.6837 32.9949 -16.3384 -4.6760 25.9490
     249     -32.1635 44.4519 -39.9057 24.0312 4.8295
     250     -41.0549 45.3383 -30.3535 6.3058 21.9196
     251     -40.2962 44.2328 -30.2304 9.0263 18.2632
     252     -43.2764 34.0941 -12.8744 -12.1926 35.7628
     253     -38.0475 21.3203 0.5841 -22.3815 39.0941
