#Frame      Dih_00126 Dih_00127 Dih_00128 Dih_00129 Dih_00130
     336     -47.6714 34.3601 -9.6999 -18.9733 43.9203
     337     -45.3494 44.5941 -28.4072 1.4699 28.5031
     338     -19.7421 26.6732 -21.9156 11.5814 4.9640
     339     -19.3077 27.0743 -23.1357 12.2809 4.0260
     340     -45.3281 38.8492 -17.3166 -8.8695 35.2888
     341     -30.1089 22.2297 -8.9044 -8.2044 25.7817
     342     -47.9136 36.6584 -11.8044 -15.1055 38.6382
     343     -17.9886 35.4135 -37.2707 27.3823 -6.3470
     344     -46.9965 38.1633 -19.0496 -7.4902 33.6624
     345     -42.4050 51.2432 -37.4432 15.7144 15.3282
     346     -39.9792 38.0105 -22.7875 -2.2135 27.7192
     347     -16.3408 32.8358 -34.1465 27.1606 -7.1673
     348     -27.9720 39.1243 -34.4920 17.4163 6.7915
     349     -20.7217 25.0940 -18.4127 7.4820 7.3489
     350     -25.2886 36.1899 -34.5678 22.8924 1.9088
     351     -37.7943 43.7268 -35.5364 15.1094 14.3871
     352      -6.0840 23.0441 -30.7556 27.0058 -13.1622
     353     -24.5116 28.4460 -22.2362 9.1307 10.1975
     354     -40.6154 37.7940 -17.4281 -7.3468 30.8029
     355     -35.2496 27.8565 -9.4293 -11.9255 30.4419
     356     -26.5363 35.7612 -29.2672 15.4871 6.6648
     357     -43.5925 50.4088 -34.8736 13.9444 17.4204
     358     -44.1789 40.2319 -17.5667 -9.1844 34.9400
     359     -29.8095 34.4463 -23.5396 6.6217 14.0601
     360     -43.5492 51.2393 -43.2973 19.0422 13.8782
     361     -49.3732 43.2155 -20.0792 -9.7244 39.5515
     362     -32.0918 46.6963 -40.5592 23.0921 4.7497
     363     -29.8502 19.2744 -3.2692 -14.1394 27.7448
     364     -38.1080 42.1831 -29.6834 10.2092 18.3361
     365     -31.5371 37.5353 -29.2685 9.1523 13.4726
     366     -26.0666 38.0790 -34.3531 19.4424 5.1056
     367     -10.8783 29.8916 -33.1071 29.8332 -11.9124
     368     -16.4917 32.1070 -32.0962 25.2696 -5.5820
     369     -32.1895 33.5692 -19.5921 0.3678 20.7363
     370     -35.1733 44.6150 -33.3164 16.5822 11.0440
     371     -38.4142 45.1666 -36.3889 16.1107 13.9507
     372     -46.0277 37.4327 -18.1599 -6.2103 30.6778
     373     -43.5581 29.2471 -9.5514 -14.0747 36.5435
     374     -51.0635 29.4789 -2.1382 -25.1139 48.5039
     375     -42.7716 26.7282 -1.6363 -25.7335 45.3242
     376     -47.1206 43.4555 -22.8007 -4.9585 33.8352
     377     -35.0534 34.1174 -23.0889 3.8654 20.0650
     378     -49.4140 43.0273 -23.2672 -5.4590 35.1049
     379     -34.4509 47.2727 -38.7763 20.5466 8.9273
     380     -29.8759 34.7349 -27.0229 10.3692 12.5207
     381     -17.5174 31.8696 -33.8942 25.2753 -4.6970
     382     -30.0290 43.5818 -37.9203 20.5416 5.6924
     383     -21.2779 30.8370 -27.9055 16.4378 2.8943
     384     -18.9206 35.8978 -38.4049 30.7462 -6.6842
     385     -10.9444 30.8638 -37.8500 32.5558 -14.0614
     386     -28.3246 38.1829 -32.7227 18.0305 6.0164
     387     -22.0293 40.9512 -43.8985 29.6715 -4.3773
     388     -12.0061 33.2483 -37.1065 32.4400 -12.9906
     389     -26.9088 38.8653 -34.9158 20.1956 4.0889
     390     -25.3281 38.6312 -35.4448 23.7307 1.7347
     391     -37.3132 26.3499 -7.6302 -13.2879 31.8808
     392     -54.8375 36.1992 -2.9300 -28.8206 52.8492
     393     -38.8371 41.6340 -25.6680 3.4968 22.8465
     394     -18.0134 31.6546 -30.1590 21.1253 -2.8649
     395     -29.7776 30.7977 -18.6619 1.8704 18.3548
     396     -34.6889 40.3241 -28.7316 9.2388 14.9933
     397     -42.8142 50.4809 -38.0580 14.0425 16.0197
     398     -38.0308 39.2699 -24.6843 2.1620 23.4717
     399     -49.3080 42.8838 -18.8171 -9.8911 37.6949
     400     -38.1263 37.9274 -24.4819 2.5072 22.8234
     401     -40.3493 41.0991 -24.2015 1.2238 24.2636
     402     -38.0360 41.7090 -30.2119 9.3335 18.0082
     403     -26.4650 38.5259 -32.4524 19.7670 4.1321
     404     -31.9664 44.8254 -36.3942 21.2406 5.5934
     405     -14.4705 33.6249 -37.0867 32.2696 -11.7180
     406     -26.0361 40.6338 -40.3571 24.6399 0.3818
     407     -17.3231 29.7232 -28.6802 18.5295 -1.3993
     408     -17.4083 33.3395 -35.5692 27.4722 -7.1353
     409     -42.2319 49.1960 -37.9667 15.7939 15.0572
